id,surah_id,verse_number,verse_key,arabic_indopak,audio_url,english_translation,urdu_translation
73,2,66,2:66,فَجَعَلۡنٰهَا نَكٰلاً لِّمَا بَيۡنَ يَدَيۡهَا وَمَا خَلۡفَهَا وَمَوۡعِظَةً لِّلۡمُتَّقِيۡنَ‏,Alafasy/mp3/002066.mp3,,
74,2,67,2:67,وَاِذۡ قَالَ مُوۡسٰى لِقَوۡمِهٖۤ اِنَّ اللّٰهَ يَاۡمُرُكُمۡ اَنۡ تَذۡبَحُوۡا بَقَرَةً ​ ؕ قَالُوۡآ اَتَتَّخِذُنَا هُزُوًۡا ​ؕ قَالَ اَعُوۡذُ بِاللّٰهِ اَنۡ اَكُوۡنَ مِنَ الۡجٰـهِلِيۡنَ‏,Alafasy/mp3/002067.mp3,,
75,2,68,2:68,قَالُوا ادۡعُ لَنَا رَبَّكَ يُبَيِّنۡ لَّنَا مَا هِىَ​ؕ قَالَ اِنَّهٗ يَقُوۡلُ اِنَّهَا بَقَرَةٌ لَّا فَارِضٌ وَّلَا بِكۡرٌؕ عَوَانٌۢ بَيۡنَ ذٰلِكَ​ؕ فَافۡعَلُوۡا مَا تُؤۡمَرُوۡنَ‏,Alafasy/mp3/002068.mp3,,
76,2,69,2:69,قَالُوا ادۡعُ لَنَا رَبَّكَ يُبَيِّنۡ لَّنَا مَا لَوۡنُهَا ​ؕ قَالَ اِنَّهٗ يَقُوۡلُ اِنَّهَا بَقَرَةٌ صَفۡرَآءُۙ فَاقِعٌ لَّوۡنُهَا تَسُرُّ النّٰظِرِيۡنَ‏ ﻿﻿,Alafasy/mp3/002069.mp3,,
77,2,70,2:70,قَالُوا ادۡعُ لَنَا رَبَّكَ يُبَيِّنۡ لَّنَا مَا هِىَۙ اِنَّ الۡبَقَرَ تَشٰبَهَ عَلَيۡنَا ؕ وَاِنَّـآ اِنۡ شَآءَ اللّٰهُ لَمُهۡتَدُوۡنَ‏,Alafasy/mp3/002070.mp3,,
78,2,71,2:71,قَالَ اِنَّهٗ يَقُوۡلُ اِنَّهَا بَقَرَةٌ لَّا ذَلُوۡلٌ تُثِيۡرُ الۡاَرۡضَ وَلَا تَسۡقِى الۡحَـرۡثَ ​ۚ مُسَلَّمَةٌ لَّا شِيَةَ فِيۡهَا ​ؕ قَالُوا الۡـٰٔـنَ جِئۡتَ بِالۡحَـقِّ​ؕ فَذَبَحُوۡهَا وَمَا كَادُوۡا يَفۡعَلُوۡنَ‏,Alafasy/mp3/002071.mp3,,
79,2,72,2:72,وَ اِذۡ قَتَلۡتُمۡ نَفۡسًا فَادّٰرَءۡتُمۡ فِيۡهَا ​ؕ وَاللّٰهُ مُخۡرِجٌ مَّا كُنۡتُمۡ تَكۡتُمُوۡنَۚ‏,Alafasy/mp3/002072.mp3,,
80,2,73,2:73,فَقُلۡنَا اضۡرِبُوۡهُ بِبَعۡضِهَا ​ؕ كَذٰلِكَ يُحۡىِ اللّٰهُ الۡمَوۡتٰى ۙ وَيُرِيۡکُمۡ اٰيٰتِهٖ لَعَلَّكُمۡ تَعۡقِلُوۡنَ‏,Alafasy/mp3/002073.mp3,,
81,2,74,2:74,ثُمَّ قَسَتۡ قُلُوۡبُكُمۡ مِّنۡۢ بَعۡدِ ذٰلِكَ فَهِىَ كَالۡحِجَارَةِ اَوۡ اَشَدُّ قَسۡوَةً ​ ؕ وَاِنَّ مِنَ الۡحِجَارَةِ لَمَا يَتَفَجَّرُ مِنۡهُ الۡاَنۡهٰرُ​ؕ وَاِنَّ مِنۡهَا لَمَا يَشَّقَّقُ فَيَخۡرُجُ مِنۡهُ الۡمَآءُ​ؕ وَاِنَّ مِنۡهَا لَمَا يَهۡبِطُ مِنۡ خَشۡيَةِ اللّٰهِ​ؕ وَمَا اللّٰهُ بِغَافِلٍ عَمَّا تَعۡمَلُوۡنَ‏,Alafasy/mp3/002074.mp3,,
82,2,75,2:75,اَفَتَطۡمَعُوۡنَ اَنۡ يُّؤۡمِنُوۡا لَـكُمۡ وَقَدۡ كَانَ فَرِيۡقٌ مِّنۡهُمۡ يَسۡمَعُوۡنَ کَلَامَ اللّٰهِ ثُمَّ يُحَرِّفُوۡنَهٗ مِنۡۢ بَعۡدِ مَا عَقَلُوۡهُ وَهُمۡ يَعۡلَمُوۡنَ‏,Alafasy/mp3/002075.mp3,,
83,2,76,2:76,وَاِذَا لَـقُوۡا الَّذِيۡنَ اٰمَنُوۡا قَالُوۡآ اٰمَنَّا  ۖۚ وَاِذَا خَلَا بَعۡضُهُمۡ اِلٰى بَعۡضٍ قَالُوۡآ اَ تُحَدِّثُوۡنَهُمۡ بِمَا فَتَحَ اللّٰهُ عَلَيۡكُمۡ لِيُحَآجُّوۡكُمۡ بِهٖ عِنۡدَ رَبِّكُمۡ​ؕ اَفَلَا تَعۡقِلُوۡنَ‏,Alafasy/mp3/002076.mp3,,
84,2,77,2:77,اَوَلَا يَعۡلَمُوۡنَ اَنَّ اللّٰهَ يَعۡلَمُ مَا يُسِرُّوۡنَ وَمَا يُعۡلِنُوۡنَ‏ ﻿﻿,Alafasy/mp3/002077.mp3,,
85,2,78,2:78,وَ مِنۡهُمۡ اُمِّيُّوۡنَ لَا يَعۡلَمُوۡنَ الۡكِتٰبَ اِلَّاۤ اَمَانِىَّ وَاِنۡ هُمۡ اِلَّا يَظُنُّوۡنَ‏,Alafasy/mp3/002078.mp3,,
86,2,79,2:79,فَوَيۡلٌ لِّلَّذِيۡنَ يَكۡتُبُوۡنَ الۡكِتٰبَ بِاَيۡدِيۡهِمۡ ثُمَّ يَقُوۡلُوۡنَ هٰذَا مِنۡ عِنۡدِ اللّٰهِ لِيَشۡتَرُوۡا بِهٖ ثَمَنًا قَلِيۡلًا ؕ فَوَيۡلٌ لَّهُمۡ مِّمَّا کَتَبَتۡ اَيۡدِيۡهِمۡ وَوَيۡلٌ لَّهُمۡ مِّمَّا يَكۡسِبُوۡنَ‏,Alafasy/mp3/002079.mp3,,
87,2,80,2:80,وَقَالُوۡا لَنۡ تَمَسَّنَا النَّارُ اِلَّاۤ اَيَّامًا مَّعۡدُوۡدَةً ​ ؕ قُلۡ اَتَّخَذۡتُمۡ عِنۡدَ اللّٰهِ عَهۡدًا فَلَنۡ يُّخۡلِفَ اللّٰهُ عَهۡدَهٗۤ​ اَمۡ تَقُوۡلُوۡنَ عَلَى اللّٰهِ مَا لَا تَعۡلَمُوۡنَ‏,Alafasy/mp3/002080.mp3,,
88,2,81,2:81,بَلٰى مَنۡ كَسَبَ سَيِّئَةً وَّاَحَاطَتۡ بِهٖ خَطِيْۤـــَٔتُهٗ فَاُولٰٓٮِٕكَ اَصۡحٰبُ النَّارِ​​ۚ هُمۡ فِيۡهَا خٰلِدُوۡنَ‏,Alafasy/mp3/002081.mp3,,
89,2,82,2:82,وَالَّذِيۡنَ اٰمَنُوۡا وَعَمِلُوا الصّٰلِحٰتِ اُولٰٓٮِٕكَ اَصۡحٰبُ الۡجَـنَّةِ ​​ۚ هُمۡ فِيۡهَا خٰلِدُوۡنَ‏,Alafasy/mp3/002082.mp3,,
90,2,83,2:83,وَاِذۡ اَخَذۡنَا مِيۡثَاقَ بَنِىۡٓ اِسۡرَآءِيۡلَ لَا تَعۡبُدُوۡنَ اِلَّا اللّٰهَ وَبِالۡوَالِدَيۡنِ اِحۡسَانًا وَّذِى الۡقُرۡبٰى وَالۡيَتٰمٰى وَالۡمَسٰکِيۡنِ وَقُوۡلُوۡا لِلنَّاسِ حُسۡنًا وَّاَقِيۡمُوا الصَّلٰوةَ وَاٰتُوا الزَّکٰوةَ ؕ ثُمَّ تَوَلَّيۡتُمۡ اِلَّا قَلِيۡلًا مِّنۡکُمۡ وَاَنۡـتُمۡ مُّعۡرِضُوۡنَ‏,Alafasy/mp3/002083.mp3,,
91,2,84,2:84,وَاِذۡ اَخَذۡنَا مِيۡثَاقَكُمۡ لَا تَسۡفِكُوۡنَ دِمَآءَكُمۡ وَلَا تُخۡرِجُوۡنَ اَنۡفُسَكُمۡ مِّنۡ دِيَارِكُمۡ ثُمَّ اَقۡرَرۡتُمۡ وَاَنۡـتُمۡ تَشۡهَدُوۡنَ‏,Alafasy/mp3/002084.mp3,,
92,2,85,2:85,ثُمَّ اَنۡـتُمۡ هٰٓؤُلَاۤءِ تَقۡتُلُوۡنَ اَنۡفُسَكُمۡ وَتُخۡرِجُوۡنَ فَرِيۡقًا مِّنۡكُمۡ مِّنۡ دِيَارِهِمۡ تَظٰهَرُوۡنَ عَلَيۡهِمۡ بِالۡاِثۡمِ وَالۡعُدۡوَانِؕ وَاِنۡ يَّاۡتُوۡكُمۡ اُسٰرٰى تُفٰدُوۡهُمۡ وَهُوَ مُحَرَّمٌ عَلَيۡڪُمۡ اِخۡرَاجُهُمۡ​​ؕ اَفَتُؤۡمِنُوۡنَ بِبَعۡضِ الۡكِتٰبِ وَتَكۡفُرُوۡنَ بِبَعۡضٍ​ۚ فَمَا جَزَآءُ مَنۡ يَّفۡعَلُ ذٰلِكَ مِنۡکُمۡ اِلَّا خِزۡىٌ فِى الۡحَيٰوةِ الدُّنۡيَا ​ۚ وَيَوۡمَ الۡقِيٰمَةِ يُرَدُّوۡنَ اِلٰٓى اَشَدِّ الۡعَذَابِ​ؕ وَمَا اللّٰهُ بِغَافِلٍ عَمَّا تَعۡمَلُوۡنَ‏ ﻿﻿,Alafasy/mp3/002085.mp3,,
93,2,86,2:86,اُولٰٓٮِٕكَ الَّذِيۡنَ اشۡتَرَوُا الۡحَيٰوةَ الدُّنۡيَا بِالۡاٰخِرَةِ​ فَلَا يُخَفَّفُ عَنۡهُمُ الۡعَذَابُ وَلَا هُمۡ يُنۡصَرُوۡنَ‏,Alafasy/mp3/002086.mp3,,
94,2,87,2:87,وَ لَقَدۡ اٰتَيۡنَا مُوۡسَى الۡكِتٰبَ وَقَفَّيۡنَا مِنۡۢ بَعۡدِهٖ بِالرُّسُلِ​ وَاٰتَيۡنَا عِيۡسَى ابۡنَ مَرۡيَمَ الۡبَيِّنٰتِ وَاَيَّدۡنٰهُ بِرُوۡحِ الۡقُدُسِ​ؕ اَفَكُلَّمَا جَآءَكُمۡ رَسُوۡلٌۢ بِمَا لَا تَهۡوٰٓى اَنۡفُسُكُمُ اسۡتَكۡبَرۡتُمۡ​ۚ فَفَرِيۡقًا كَذَّبۡتُمۡ وَفَرِيۡقًا تَقۡتُلُوۡنَ‏,Alafasy/mp3/002087.mp3,,
95,2,88,2:88,وَقَالُوۡا قُلُوۡبُنَا غُلۡفٌ​ؕ بَل لَّعَنَهُمُ اللّٰهُ بِكُفۡرِهِمۡ فَقَلِيۡلًا مَّا يُؤۡمِنُوۡنَ‏,Alafasy/mp3/002088.mp3,,
96,2,89,2:89,وَلَمَّا جَآءَهُمۡ كِتٰبٌ مِّنۡ عِنۡدِ اللّٰهِ مُصَدِّقٌ لِّمَا مَعَهُمۡۙ وَكَانُوۡا مِنۡ قَبۡلُ يَسۡتَفۡتِحُوۡنَ عَلَى الَّذِيۡنَ كَفَرُوۡا  ​ۖۚ فَلَمَّا جَآءَهُمۡ مَّا عَرَفُوۡا کَفَرُوۡا بِهٖ​ فَلَعۡنَةُ اللّٰهِ عَلَى الۡكٰفِرِيۡنَ‏ ﻿﻿,Alafasy/mp3/002089.mp3,,
97,2,90,2:90,بِئۡسَمَا اشۡتَرَوۡا بِهٖۤ اَنۡفُسَهُمۡ اَنۡ يَّڪۡفُرُوۡا بِمَآ اَنۡزَلَ اللّٰهُ بَغۡيًا اَنۡ يُّنَزِّلَ اللّٰهُ مِنۡ فَضۡلِهٖ عَلٰى مَنۡ يَّشَآءُ مِنۡ عِبَادِهٖ​ۚ فَبَآءُوۡ بِغَضَبٍ عَلٰى غَضَبٍ​ؕ وَلِلۡكٰفِرِيۡنَ عَذَابٌ مُّهِيۡنٌ‏ ﻿﻿,Alafasy/mp3/002090.mp3,,
98,2,91,2:91,وَاِذَا قِيۡلَ لَهُمۡ اٰمِنُوۡا بِمَآ اَنۡزَلَ اللّٰهُ قَالُوۡا نُؤۡمِنُ بِمَآ اُنۡزِلَ عَلَيۡنَا وَيَكۡفُرُوۡنَ بِمَا وَرَآءَهٗ وَهُوَ الۡحَـقُّ مُصَدِّقًا لِّمَا مَعَهُمۡ​ؕ قُلۡ فَلِمَ تَقۡتُلُوۡنَ اَنۡـــۢبِيَآءَ اللّٰهِ مِنۡ قَبۡلُ اِنۡ كُنۡتُمۡ مُّؤۡمِنِيۡنَ‏,Alafasy/mp3/002091.mp3,,
99,2,92,2:92,وَلَقَدۡ جَآءَکُمۡ مُّوۡسٰى بِالۡبَيِّنٰتِ ثُمَّ اتَّخَذۡتُمُ الۡعِجۡلَ مِنۡۢ بَعۡدِهٖ وَاَنۡـتُمۡ ظٰلِمُوۡنَ‏,Alafasy/mp3/002092.mp3,,
100,2,93,2:93,وَاِذۡ اَخَذۡنَا مِيۡثَاقَكُمۡ وَرَفَعۡنَا فَوۡقَکُمُ الطُّوۡرَ ؕ خُذُوۡا مَآ اٰتَيۡنٰکُمۡ بِقُوَّةٍ وَّاسۡمَعُوۡا ​ ؕ قَالُوۡا سَمِعۡنَا وَعَصَيۡنَا  وَاُشۡرِبُوۡا فِىۡ قُلُوۡبِهِمُ الۡعِجۡلَ بِکُفۡرِهِمۡ ​ؕ قُلۡ بِئۡسَمَا يَاۡمُرُکُمۡ بِهٖۤ اِيۡمَانُكُمۡ اِنۡ كُنۡتُمۡ مُّؤۡمِنِيۡنَ‏,Alafasy/mp3/002093.mp3,,
101,2,94,2:94,قُلۡ اِنۡ كَانَتۡ لَـکُمُ الدَّارُ الۡاٰخِرَةُ عِنۡدَ اللّٰهِ خَالِصَةً مِّنۡ دُوۡنِ النَّاسِ فَتَمَنَّوُا الۡمَوۡتَ اِنۡ کُنۡتُمۡ صٰدِقِيۡنَ‏,Alafasy/mp3/002094.mp3,,
102,2,95,2:95,وَ لَنۡ يَّتَمَنَّوۡهُ اَبَدًاۢ بِمَا قَدَّمَتۡ اَيۡدِيۡهِمۡ​ؕ وَاللّٰهُ عَلِيۡمٌۢ بِالظّٰلِمِيۡنَ‏,Alafasy/mp3/002095.mp3,,
103,2,96,2:96,وَلَتَجِدَنَّهُمۡ اَحۡرَصَ النَّاسِ عَلٰى حَيٰوةٍ  ۛۚ وَ مِنَ الَّذِيۡنَ اَشۡرَكُوۡا​​  ۛۚ يَوَدُّ اَحَدُهُمۡ لَوۡ يُعَمَّرُ اَ لۡفَ سَنَةٍ ۚ وَمَا هُوَ بِمُزَحۡزِحِهٖ مِنَ الۡعَذَابِ اَنۡ يُّعَمَّرَ​ؕ وَاللّٰهُ بَصِيۡرٌۢ بِمَا يَعۡمَلُوۡنَ ‏,Alafasy/mp3/002096.mp3,,
104,2,97,2:97,قُلۡ مَنۡ كَانَ عَدُوًّا لِّجِبۡرِيۡلَ فَاِنَّهٗ نَزَّلَهٗ عَلٰى قَلۡبِكَ بِاِذۡنِ اللّٰهِ مُصَدِّقًا لِّمَا بَيۡنَ يَدَيۡهِ وَهُدًى وَّبُشۡرٰى لِلۡمُؤۡمِنِيۡنَ‏ ﻿﻿,Alafasy/mp3/002097.mp3,,
105,2,98,2:98,مَنۡ كَانَ عَدُوًّا لِّلّٰهِ وَمَلٰٓٮِٕکَتِهٖ وَ رُسُلِهٖ وَجِبۡرِيۡلَ وَمِيۡكٰٮلَ فَاِنَّ اللّٰهَ عَدُوٌّ لِّلۡكٰفِرِيۡنَ‏,Alafasy/mp3/002098.mp3,,
106,2,99,2:99,وَلَقَدۡ اَنۡزَلۡنَآ اِلَيۡكَ اٰيٰتٍۢ بَيِّنٰتٍ​​ۚ وَمَا يَكۡفُرُ بِهَآ اِلَّا الۡفٰسِقُوۡنَ‏,Alafasy/mp3/002099.mp3,,
107,2,100,2:100,اَوَکُلَّمَا عٰهَدُوۡا عَهۡدًا نَّبَذَهٗ فَرِيۡقٌ مِّنۡهُمۡ​ؕ بَلۡ اَكۡثَرُهُمۡ لَا يُؤۡمِنُوۡنَ‏,Alafasy/mp3/002100.mp3,,
108,2,101,2:101,وَلَمَّا جَآءَهُمۡ رَسُوۡلٌ مِّنۡ عِنۡدِ اللّٰهِ مُصَدِّقٌ لِّمَا مَعَهُمۡ نَبَذَ فَرِيۡقٌ مِّنَ الَّذِيۡنَ اُوۡتُوا الۡكِتٰبَۙ کِتٰبَ اللّٰهِ وَرَآءَ ظُهُوۡرِهِمۡ كَاَنَّهُمۡ لَا يَعۡلَمُوۡنَ‏,Alafasy/mp3/002101.mp3,,
109,2,102,2:102,وَاتَّبَعُوۡا مَا تَتۡلُوا الشَّيٰطِيۡنُ عَلٰى مُلۡكِ سُلَيۡمٰنَ​​ۚ وَمَا کَفَرَ سُلَيۡمٰنُ وَلٰـكِنَّ الشَّيٰـطِيۡنَ كَفَرُوۡا يُعَلِّمُوۡنَ النَّاسَ السِّحۡرَ وَمَآ اُنۡزِلَ عَلَى الۡمَلَـکَيۡنِ بِبَابِلَ هَارُوۡتَ وَمَارُوۡتَ​ؕ وَمَا يُعَلِّمٰنِ مِنۡ اَحَدٍ حَتّٰى يَقُوۡلَاۤ اِنَّمَا نَحۡنُ فِتۡنَةٌ فَلَا تَكۡفُرۡؕ​ فَيَتَعَلَّمُوۡنَ مِنۡهُمَا مَا يُفَرِّقُوۡنَ بِهٖ بَيۡنَ الۡمَرۡءِ وَ زَوۡجِهٖ​ؕ وَمَا هُمۡ بِضَآرِّيۡنَ بِهٖ مِنۡ اَحَدٍ اِلَّا بِاِذۡنِ اللّٰهِ​ؕ وَيَتَعَلَّمُوۡنَ مَا يَضُرُّهُمۡ وَلَا يَنۡفَعُهُمۡ​ؕ وَلَقَدۡ عَلِمُوۡا لَمَنِ اشۡتَرٰٮهُ مَا لَهٗ فِى الۡاٰخِرَةِ مِنۡ خَلَاقٍ​ؕ وَلَبِئۡسَ مَا شَرَوۡا بِهٖۤ اَنۡفُسَهُمۡ​ؕ لَوۡ کَانُوۡا يَعۡلَمُوۡنَ‏ ﻿﻿,Alafasy/mp3/002102.mp3,,
110,2,103,2:103,وَلَوۡ اَنَّهُمۡ اٰمَنُوۡا وَاتَّقَوۡا لَمَثُوۡبَةٌ مِّنۡ عِنۡدِ اللّٰهِ خَيۡرٌ ؕ​ لَوۡ كَانُوۡا يَعۡلَمُوۡنَ‏,Alafasy/mp3/002103.mp3,,
111,2,104,2:104,يٰٓاَيُّهَا الَّذِيۡنَ اٰمَنُوۡا لَا تَقُوۡلُوۡا رَاعِنَا وَ قُوۡلُوا انۡظُرۡنَا وَاسۡمَعُوۡا ​ؕ وَلِلۡڪٰفِرِيۡنَ عَذَابٌ اَلِيۡمٌ‏,Alafasy/mp3/002104.mp3,,
112,2,105,2:105,مَا يَوَدُّ الَّذِيۡنَ كَفَرُوۡا مِنۡ اَهۡلِ الۡكِتٰبِ وَلَا الۡمُشۡرِكِيۡنَ اَنۡ يُّنَزَّلَ عَلَيۡڪُمۡ مِّنۡ خَيۡرٍ مِّنۡ رَّبِّکُمۡ​ؕ وَاللّٰهُ يَخۡتَصُّ بِرَحۡمَتِهٖ مَنۡ يَّشَآءُ ​ؕ وَاللّٰهُ ذُو الۡفَضۡلِ الۡعَظِيۡمِ‏,Alafasy/mp3/002105.mp3,,
113,2,106,2:106,مَا نَنۡسَخۡ مِنۡ اٰيَةٍ اَوۡ نُنۡسِهَا نَاۡتِ بِخَيۡرٍ مِّنۡهَآ اَوۡ مِثۡلِهَا ​ؕ اَلَمۡ تَعۡلَمۡ اَنَّ اللّٰهَ عَلٰى كُلِّ شَىۡءٍ قَدِيۡرٌ‏,Alafasy/mp3/002106.mp3,,
114,2,107,2:107,اَلَمۡ تَعۡلَمۡ اَنَّ اللّٰهَ لَهٗ مُلۡكُ السَّمٰوٰتِ وَالۡاَرۡضِ​ؕ وَمَا لَـکُمۡ مِّنۡ دُوۡنِ اللّٰهِ مِنۡ وَّلِىٍّ وَّلَا نَصِيۡرٍ‏,Alafasy/mp3/002107.mp3,,
115,2,108,2:108,اَمۡ تُرِيۡدُوۡنَ اَنۡ تَسۡـَٔـلُوۡا رَسُوۡلَـكُمۡ كَمَا سُٮِٕلَ مُوۡسٰى مِنۡ قَبۡلُ​ؕ وَمَنۡ يَّتَبَدَّلِ الۡکُفۡرَ بِالۡاِيۡمَانِ فَقَدۡ ضَلَّ سَوَآءَ السَّبِيۡلِ‏ ﻿﻿,Alafasy/mp3/002108.mp3,,
116,2,109,2:109,وَدَّ کَثِيۡرٌ مِّنۡ اَهۡلِ الۡكِتٰبِ لَوۡ يَرُدُّوۡنَكُمۡ مِّنۡۢ بَعۡدِ اِيۡمَانِكُمۡ كُفَّارًا ۖۚ حَسَدًا مِّنۡ عِنۡدِ اَنۡفُسِهِمۡ مِّنۡۢ بَعۡدِ مَا تَبَيَّنَ لَهُمُ الۡحَـقُّ​ ۚ فَاعۡفُوۡا وَاصۡفَحُوۡا حَتّٰى يَاۡتِىَ اللّٰهُ بِاَمۡرِهٖ ​ؕ اِنَّ اللّٰهَ عَلٰى کُلِّ شَىۡءٍ قَدِيۡرٌ‏,Alafasy/mp3/002109.mp3,,
117,2,110,2:110,وَاَقِيۡمُوا الصَّلٰوةَ وَاٰتُوا الزَّکٰوةَ  ​ؕ وَمَا تُقَدِّمُوۡا لِاَنۡفُسِكُمۡ مِّنۡ خَيۡرٍ تَجِدُوۡهُ عِنۡدَ اللّٰهِ ​ؕ اِنَّ اللّٰهَ بِمَا تَعۡمَلُوۡنَ بَصِيۡرٌ‏ ﻿﻿,Alafasy/mp3/002110.mp3,,
118,2,111,2:111,وَقَالُوۡا لَنۡ يَّدۡخُلَ الۡجَـنَّةَ اِلَّا مَنۡ كَانَ هُوۡدًا اَوۡ نَصٰرٰى​ؕ تِلۡكَ اَمَانِيُّهُمۡ​ؕ قُلۡ هَاتُوۡا بُرۡهَانَکُمۡ اِنۡ کُنۡتُمۡ صٰدِقِيۡنَ‏,Alafasy/mp3/002111.mp3,,
119,2,112,2:112,بَلٰى مَنۡ اَسۡلَمَ وَجۡهَهٗ لِلّٰهِ وَهُوَ مُحۡسِنٌ فَلَهٗۤ اَجۡرُهٗ عِنۡدَ رَبِّهٖ وَلَا خَوۡفٌ عَلَيۡهِمۡ وَلَا هُمۡ يَحۡزَنُوۡنَ‏,Alafasy/mp3/002112.mp3,,
120,2,113,2:113,وَقَالَتِ الۡيَهُوۡدُ لَـيۡسَتِ النَّصٰرٰى عَلٰى شَىۡءٍ وَّقَالَتِ النَّصٰرٰى لَـيۡسَتِ الۡيَهُوۡدُ عَلٰى شَىۡءٍۙ وَّهُمۡ يَتۡلُوۡنَ الۡكِتٰبَؕ كَذٰلِكَ قَالَ الَّذِيۡنَ لَا يَعۡلَمُوۡنَ مِثۡلَ قَوۡلِهِمۡ​ۚ فَاللّٰهُ يَحۡكُمُ بَيۡنَهُمۡ يَوۡمَ الۡقِيٰمَةِ فِيۡمَا كَانُوۡا فِيۡهِ يَخۡتَلِفُوۡنَ‏,Alafasy/mp3/002113.mp3,,
121,2,114,2:114,وَمَنۡ اَظۡلَمُ مِمَّنۡ مَّنَعَ مَسٰجِدَ اللّٰهِ اَنۡ يُّذۡكَرَ فِيۡهَا اسۡمُهٗ وَسَعٰـى فِىۡ خَرَابِهَا ​ؕ اُولٰٓٮِٕكَ مَا كَانَ لَهُمۡ اَنۡ يَّدۡخُلُوۡهَآ اِلَّا خَآٮِٕفِيۡنَ ؕ لَهُمۡ فِى الدُّنۡيَا خِزۡىٌ وَّلَهُمۡ فِى الۡاٰخِرَةِ عَذَابٌ عَظِيۡمٌ‏,Alafasy/mp3/002114.mp3,,
122,2,115,2:115,وَلِلّٰهِ الۡمَشۡرِقُ وَالۡمَغۡرِبُ​ فَاَيۡنَمَا تُوَلُّوۡا فَثَمَّ وَجۡهُ اللّٰهِ​ؕ اِنَّ اللّٰهَ وَاسِعٌ عَلِيۡمٌ‏,Alafasy/mp3/002115.mp3,,
123,2,116,2:116,وَقَالُوا اتَّخَذَ اللّٰهُ وَلَدًا ۙ​ سُبۡحٰنَهٗ ​ؕ بَل لَّهٗ مَا فِى السَّمٰوٰتِ وَالۡاَرۡضِ​ؕ كُلٌّ لَّهٗ قَانِتُوۡنَ‏,Alafasy/mp3/002116.mp3,,
124,2,117,2:117,بَدِيۡعُ السَّمٰوٰتِ وَالۡاَرۡضِ​ؕ وَ اِذَا قَضٰٓى اَمۡرًا فَاِنَّمَا يَقُوۡلُ لَهٗ كُنۡ فَيَكُوۡنُ‏,Alafasy/mp3/002117.mp3,,
125,2,118,2:118,وَقَالَ الَّذِيۡنَ لَا يَعۡلَمُوۡنَ لَوۡلَا يُكَلِّمُنَا اللّٰهُ اَوۡ تَاۡتِيۡنَآ اٰيَةٌ ​ ؕ كَذٰلِكَ قَالَ الَّذِيۡنَ مِنۡ قَبۡلِهِمۡ مِّثۡلَ قَوۡلِهِمۡؕ​ تَشَابَهَتۡ قُلُوۡبُهُمۡ​ؕ قَدۡ بَيَّنَّا الۡاٰيٰتِ لِقَوۡمٍ يُّوۡقِنُوۡنَ‏,Alafasy/mp3/002118.mp3,,
126,2,119,2:119,اِنَّاۤ اَرۡسَلۡنٰكَ بِالۡحَـقِّ بَشِيۡرًا وَّنَذِيۡرًا ۙ​ وَّلَا تُسۡـَٔـلُ عَنۡ اَصۡحٰبِ الۡجَحِيۡمِ‏,Alafasy/mp3/002119.mp3,,
127,2,120,2:120,وَلَنۡ تَرۡضٰى عَنۡكَ الۡيَهُوۡدُ وَلَا النَّصٰرٰى حَتّٰى تَتَّبِعَ مِلَّتَهُمۡ​ؕ قُلۡ اِنَّ هُدَى اللّٰهِ هُوَ الۡهُدٰى​ؕ وَلَٮِٕنِ اتَّبَعۡتَ اَهۡوَآءَهُمۡ بَعۡدَ الَّذِىۡ جَآءَكَ مِنَ الۡعِلۡمِ​ۙ مَا لَـكَ مِنَ اللّٰهِ مِنۡ وَّلِىٍّ وَّلَا نَصِيۡرٍ‏ ﻿﻿,Alafasy/mp3/002120.mp3,,
